data|cod_cliente|es_centro|tipo_material|origem|cod_produto|lote|dias_em_estoque|produto|grupo_mercadoria|es_totalestoque|SKU
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSL342/3|4|Rolo|Laminado a Quente|1.166|SKU_290
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG398/11|96|Rolo|Laminado a Quente|0.751|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG398/14|94|Rolo|Laminado a Quente|0.472|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSL330/13|10|Rolo|Laminado a Quente|1.757|SKU_281
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSX945|10|Bobina|Laminado a Quente|12.475|SKU_291
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRC527/8|59|Rolo|Laminado a Quente|0.98|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/5|17|Rolo|Laminado a Quente|1.23|SKU_285
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG398/9|96|Rolo|Laminado a Quente|0.603|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSH504/9|83|Rolo|Laminado a Quente|1.931|SKU_286
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSV390|17|Bobina|Laminado a Quente|11.06|SKU_292
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/4|17|Rolo|Laminado a Quente|1.224|SKU_285
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRU370/5|75|Rolo|Laminado a Quente|1.134|SKU_279
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG398/12|96|Rolo|Laminado a Quente|0.727|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/2|17|Rolo|Laminado a Quente|1.296|SKU_285
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RZN|GRZ567/1|100|Rolo|Zincado|1.968|SKU_287
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ894/2|4|Rolo|Laminado a Quente|0.656|SKU_277
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSH504/8|83|Rolo|Laminado a Quente|1.557|SKU_286
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSH504/2|83|Rolo|Laminado a Quente|1.557|SKU_286
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/6|17|Rolo|Laminado a Quente|1.286|SKU_285
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG398/10|96|Rolo|Laminado a Quente|0.603|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/3|17|Rolo|Laminado a Quente|1.306|SKU_285
2025-08-04|9323|32D1|Materia Prima|E_PRG_REF     |BZN|GRA206|258|Bobina|Zincado|12.32|SKU_293
2025-08-04|9323|32D1|Materia Prima|E_PRG_REF     |BZN|GSC354|125|Bobina|Zincado|12.015|SKU_293
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSL342/4|4|Rolo|Laminado a Quente|1.16|SKU_290
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG397/4|213|Rolo|Laminado a Quente|1.544|SKU_294
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RZN|GRZ567/2|100|Rolo|Zincado|1.974|SKU_287
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSZ536|5|Bobina|Laminado a Quente|11.595|SKU_295
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSH504/5|83|Rolo|Laminado a Quente|1.889|SKU_286
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ894/1|4|Rolo|Laminado a Quente|0.648|SKU_277
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/7|17|Rolo|Laminado a Quente|1.304|SKU_285
2025-08-04|9323|32D1|Materia Prima|E_PRG_REF     |BFQD|GST001|32|Bobina|Laminado a Quente|12.45|SKU_280
