data|cod_cliente|lote|origem|zs_gr_mercad|produto|cod_produto|zs_centro|zs_cidade|zs_uf|zs_peso_liquido|giro_sku_cliente|SKU
2024-01-19|10179|GNZ585/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.991|99.87390299010978|SKU_35
2024-01-19|10179|GNU374/3|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.578|99.87390299010978|SKU_35
2024-01-19|10179|GLU381/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.0|99.87390299010978|SKU_35
2024-01-19|10179|GNK127/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.031|48.43689078767265|SKU_15
2024-01-19|10179|GNH236/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.986|54.600435097897034|SKU_36
2024-01-19|10179|GNF325/7|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.424|89.50534764764159|SKU_310
2024-01-19|10179|GNM621/11|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.276|43.90306338924562|SKU_6
2024-01-19|10179|GNM345/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.928|55.213966098259306|SKU_28
2024-01-19|9323|GNP523/3|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|DIADEMA|SP|2.416|24.675067162480076|SKU_312
2024-01-19|9323|GNG742/1|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|DIADEMA|SP|0.989|12.21575322975357|SKU_290
2024-01-19|10179|GNK127/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.044|48.43689078767265|SKU_15
2024-01-19|10179|GNQ719/11|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.134|102.10162229384918|SKU_25
2024-01-19|10179|GNQ721/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.062|102.10162229384918|SKU_25
2024-01-19|10179|GNU374/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.178|99.87390299010978|SKU_35
2024-01-19|10179|GNX598/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.699|99.87390299010978|SKU_35
2024-01-19|10179|GNJ637/9|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.297|18.333624945322754|SKU_13
2024-01-19|10179|GNF325/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.406|89.50534764764159|SKU_310
2024-01-19|10179|GNF325/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.404|89.50534764764159|SKU_310
2024-01-19|10179|GNZ585/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.937|99.87390299010978|SKU_35
2024-01-22|4967|GNC763/16|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|0.977|185.14992686723258|SKU_118
2024-01-22|34547|GNP319/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.242|275.0197786711969|SKU_87
2024-01-22|34547|GNP318/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.254|275.0197786711969|SKU_87
2024-01-22|34547|GOG314/7|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.542|306.7530141036601|SKU_86
2024-01-22|4967|GNC763/19|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|1.24|185.14992686723258|SKU_118
2024-01-22|34547|GNS827/7|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.75|306.7530141036601|SKU_86
2024-01-22|34547|GNP317/2|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.258|275.0197786711969|SKU_87
2024-01-22|34547|GNS855/2|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|3.278|306.7530141036601|SKU_86
2024-01-22|13547|GOC621/2|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.018|146.86087072293967|SKU_63
2024-01-22|13547|GOC621/8|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.071|146.86087072293967|SKU_63
2024-01-22|366|GOB877/5|PRG|ZINCADO|Chapa|CZN|22D1|CURITIBA|PR|1.35|26.861540330567333|SKU_108
2024-01-22|4967|GNP515/2|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.35|160.5116448535184|SKU_136
2024-01-22|4967|GNP515/3|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.34|160.5116448535184|SKU_136
2024-01-22|34547|GNV794/6|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.98|306.7530141036601|SKU_86
2024-01-22|34547|GNV794/7|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.73|306.7530141036601|SKU_86
2024-01-22|13547|GOC621/5|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.095|146.86087072293967|SKU_63
2024-01-22|34547|GNP318/4|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.256|275.0197786711969|SKU_87
2024-01-22|34547|GNP317/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.898|275.0197786711969|SKU_87
2024-01-22|4967|GOA465/10|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|1.644|224.94685078994894|SKU_135
2024-01-22|13547|GOC621/4|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.019|146.86087072293967|SKU_63
2024-01-22|4967|GOB572/8|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.436|136.90997218789812|SKU_117
2024-01-22|4967|GOB572/9|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|0.894|136.90997218789812|SKU_117
2024-01-22|4967|GNP515/5|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.092|160.5116448535184|SKU_136
2024-01-22|4967|GNP515/4|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.334|160.5116448535184|SKU_136
2024-01-22|4967|GNX592/10|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.324|224.94685078994894|SKU_135
2024-01-22|4967|GNX592/8|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.324|224.94685078994894|SKU_135
2024-01-22|4967|GNX008/19|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|1.003|185.14992686723258|SKU_118
2024-01-22|4967|GNX232/5|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.45|36.0824849772182|SKU_151
2024-01-22|34547|GNV793/7|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.51|306.7530141036601|SKU_86
2024-01-22|34547|GNP317/4|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.262|275.0197786711969|SKU_87
2024-01-22|34547|GNP318/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.264|275.0197786711969|SKU_87
2024-01-22|34547|GNP318/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.25|275.0197786711969|SKU_87
2024-01-22|34547|GNS855/4|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|3.28|306.7530141036601|SKU_86
2024-01-22|4967|GNU845/5|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.274|36.0824849772182|SKU_151
2024-01-22|4967|GNX592/5|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.334|224.94685078994894|SKU_135
2024-01-22|4967|GNC761/5|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.356|55.78151868947416|SKU_133
2024-01-22|4967|GNC763/11|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|1.269|185.14992686723258|SKU_118
2024-01-22|4967|GNJ797/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|POMPEIA|SP|2.528|69.69146469353463|SKU_138
2024-01-22|34547|GNP317/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|5.276|275.0197786711969|SKU_87
2024-01-22|7866|GNS365/2|PRG|ZINCADO|Rolo|RZN|32D1|SAO JOSE DOS PINHAIS|PR|0.635|0.0|SKU_314
2024-01-22|13547|GOC695/10|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.101|146.86087072293967|SKU_63
2024-01-22|13547|GOC621/1|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.026|146.86087072293967|SKU_63
2024-01-22|34547|GNS484/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|4.852|380.33361956586504|SKU_88
2024-01-22|4967|GOB572/6|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.426|136.90997218789812|SKU_117
2024-01-22|4967|GNX592/6|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.32|224.94685078994894|SKU_135
2024-01-22|13547|GOC621/3|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|1.031|146.86087072293967|SKU_63
2024-01-22|4967|GNC763/20|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|1.261|185.14992686723258|SKU_118
2024-01-22|34547|GNS484/2|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|4.89|380.33361956586504|SKU_88
2024-01-22|4967|GOB572/7|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.442|136.90997218789812|SKU_117
2024-01-22|4967|GOB572/10|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.276|136.90997218789812|SKU_117
2024-01-22|4967|GNP515/6|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.336|160.5116448535184|SKU_136
2024-01-22|4967|GNM622/5|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.36|89.54382196927025|SKU_304
2024-01-22|4967|GNQ728/3|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.125|91.87685386204913|SKU_124
2024-01-22|4967|GNX592/7|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.34|224.94685078994894|SKU_135
2024-01-23|10179|GNK329/11|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.491|33.72680935901294|SKU_7
2024-01-23|8903|GNU440/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.716|58.14490646712988|SKU_242
2024-01-23|366|GOB488/7|PRG|ZINCADO|Chapa|CZN|32D1|CURITIBA|PR|1.416|32.695870940177464|SKU_110
2024-01-23|10179|GNK329/12|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.485|33.72680935901294|SKU_7
2024-01-23|8903|GNO759/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.202|24.156618932346667|SKU_243
2024-01-23|366|GOB488/5|PRG|ZINCADO|Chapa|CZN|32D1|CURITIBA|PR|1.411|32.695870940177464|SKU_110
2024-01-23|366|GOD856/7|PRG|ZINCADO|Rolo|RZN|32D1|CURITIBA|PR|0.574|17.445595320534544|SKU_99
2024-01-23|366|GOD856/9|PRG|ZINCADO|Rolo|RZN|32D1|CURITIBA|PR|0.57|17.445595320534544|SKU_99
2024-01-23|8903|GNU440/13|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.677|58.14490646712988|SKU_242
2024-01-23|8903|GNS578/2|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.833|67.63949281862753|SKU_265
2024-01-23|8903|GOA094/12|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.748|5.39754986180623|SKU_315
2024-01-23|8903|GNS578/3|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.839|67.63949281862753|SKU_265
2024-01-23|8903|GNX227/3|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.102|9.89281062776765|SKU_270
2024-01-26|10179|GOH510/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.588|69.25040178913086|SKU_16
2024-01-26|10179|GOH745/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.557|69.25040178913086|SKU_16
2024-01-26|10179|GOH503/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.153|69.25040178913086|SKU_16
2024-01-26|10179|GOH504/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.175|69.25040178913086|SKU_16
2024-01-26|10179|GOH504/5|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.182|69.25040178913086|SKU_16
2024-01-26|34547|GNX844/4|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|ARUJA|SP|2.232|84.6613758482914|SKU_300
2024-01-26|10179|GOH507/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.16|69.25040178913086|SKU_16
2024-01-26|10179|GOF481/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.52|367.3937674833799|SKU_3
2024-01-26|34547|GNT970/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|4.888|380.33361956586504|SKU_88
2024-01-26|10179|GOH749/7|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.879|51.010656686211185|SKU_22
2024-01-26|10179|GOH749/6|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.699|51.010656686211185|SKU_22
2024-01-26|10179|GOH510/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.49|69.25040178913086|SKU_16
2024-01-26|10179|GNH238/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.924|0.0|SKU_316
2024-01-26|10179|GNR492/8|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.726|0.0|SKU_316
2024-01-26|10179|GOH510/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.488|69.25040178913086|SKU_16
2024-01-26|34547|GNS468/4|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.225|77.81123600971263|SKU_299
2024-01-26|10179|GNR447/15|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.553|12.849105015578226|SKU_317
2024-01-26|10179|GNQ720/3|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.491|33.72680935901294|SKU_7
2024-01-26|10179|GNK329/13|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.482|33.72680935901294|SKU_7
2024-01-26|10179|GOF481/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.518|367.3937674833799|SKU_3
2024-01-26|10179|GOH745/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.555|69.25040178913086|SKU_16
2024-01-26|10179|GOH503/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.579|69.25040178913086|SKU_16
2024-01-26|10179|GNP309/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|0.919|29.29875493051873|SKU_318
2024-01-26|10179|GNQ722/7|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.7|18.150478562776176|SKU_46
2024-01-26|10179|GOH749/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.88|51.010656686211185|SKU_22
2024-01-26|10179|GNX600/5|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.585|51.010656686211185|SKU_22
2024-01-26|10179|GOH504/4|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.175|69.25040178913086|SKU_16
2024-01-26|10179|GOH504/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.163|69.25040178913086|SKU_16
2024-01-26|7866|GNM582/5|PRG|LAMINADO A FRIO|Bobina|BFE|32D1|SAO JOSE DOS PINHAIS|PR|1.307|36.79399349370195|SKU_319
2024-01-26|34547|GNU501/4|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|ARUJA|SP|2.508|64.39502130699667|SKU_89
2024-01-26|7866|GNM582/6|PRG|LAMINADO A FRIO|Bobina|BFE|32D1|SAO JOSE DOS PINHAIS|PR|1.311|36.79399349370195|SKU_319
2024-01-26|7866|GNS324/3|PRG|LAMINADO A FRIO|rolo|RFE|32D1|SAO JOSE DOS PINHAIS|PR|1.136|38.345565056704956|SKU_320
2024-01-26|10179|GOH745/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.556|69.25040178913086|SKU_16
2024-01-26|10179|GOH504/6|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.184|69.25040178913086|SKU_16
2024-01-26|10179|GOH749/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.888|51.010656686211185|SKU_22
2024-01-26|10179|GNS300/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.822|102.10162229384918|SKU_25
2024-01-26|10179|GOH507/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.151|69.25040178913086|SKU_16
2024-01-26|34547|GNT970/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|4.2|380.33361956586504|SKU_88
2024-01-26|10179|GOH504/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.171|69.25040178913086|SKU_16
2024-01-26|10179|GNP309/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|0.916|29.29875493051873|SKU_318
2024-01-26|10179|GOH749/4|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.917|51.010656686211185|SKU_22
2024-01-26|10179|GNH238/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.614|0.0|SKU_316
2024-01-26|34547|GNQ763/3|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|ARUJA|SP|3.15|64.39502130699667|SKU_89
2024-01-26|10179|GOH749/5|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.905|51.010656686211185|SKU_22
2024-01-26|10179|GOH510/4|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.487|69.25040178913086|SKU_16
2024-01-26|10179|GOH503/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.158|69.25040178913086|SKU_16
2024-01-26|10179|GOH749/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|0.916|51.010656686211185|SKU_22
2024-01-26|10179|GOH507/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.165|69.25040178913086|SKU_16
2024-01-26|10179|GNX598/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.653|99.87390299010978|SKU_35
2024-01-26|10179|GNP309/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.527|6.010297744219966|SKU_321
2024-01-26|10179|GNR492/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.882|0.0|SKU_316
2024-01-26|10179|GOF486/2|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.052|367.3937674833799|SKU_3
2024-01-26|34547|GNU501/1|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|ARUJA|SP|3.38|64.39502130699667|SKU_89
2024-01-27|13547|GOD802/6|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|1.432|88.13863365142551|SKU_60
2024-01-27|13547|GMF281/32|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.53|5.525268992500815|SKU_79
2024-01-27|13547|GOD802/4|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|1.425|88.13863365142551|SKU_60
2024-01-27|13547|GOB228/3|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.695|252.73431489618778|SKU_62
2024-01-27|10179|GNH238/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.924|0.0|SKU_316
2024-01-27|10179|GNR492/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.882|0.0|SKU_316
2024-01-27|13547|GOB228/1|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.7|252.73431489618778|SKU_62
2024-01-27|13547|GOB228/4|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.7|252.73431489618778|SKU_62
2024-01-27|10179|GNR492/8|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.726|0.0|SKU_316
2024-01-27|13547|GOB228/9|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.43|252.73431489618778|SKU_62
2024-01-27|13547|GOD802/2|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|1.431|88.13863365142551|SKU_60
2024-01-27|13547|GMF281/31|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.635|5.525268992500815|SKU_79
2024-01-27|13547|GOB228/2|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.695|252.73431489618778|SKU_62
2024-01-27|13547|GOB228/5|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.695|252.73431489618778|SKU_62
2024-01-27|13547|GOD802/5|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|1.433|88.13863365142551|SKU_60
2024-01-27|13547|GOD802/3|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|1.431|88.13863365142551|SKU_60
2024-01-30|5890|GOE475/2|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.971|62.43805653093293|SKU_322
2024-01-30|5890|GNT339/11|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.896|181.55085061639204|SKU_323
2024-01-30|5890|GNT340/4|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.957|181.55085061639204|SKU_323
2024-01-30|13547|GMM237/3|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|11.681|131.79937240929993|SKU_324
2024-01-30|5890|GOE475/4|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.711|62.43805653093293|SKU_322
2024-01-30|5890|GOA204/7|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.985|128.19357560884382|SKU_165
2024-01-30|5890|GNT340/5|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.955|181.55085061639204|SKU_323
2024-01-30|5890|GNT116/6|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|1.01|55.53157919075145|SKU_163
2024-01-30|13547|GOH004/4|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|4.983|88.13863365142551|SKU_60
2024-01-30|4967|GNP330/16|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.299|351.5449347839454|SKU_121
2024-01-30|4967|GNP332/13|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.2|69.65375695193181|SKU_152
2024-01-30|4967|GNH242/14|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.82|116.90096092489019|SKU_120
2024-01-30|4967|GNX008/15|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|1.252|185.14992686723258|SKU_118
2024-01-30|4967|GNN110/14|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.238|351.5449347839454|SKU_121
2024-01-30|8903|GNS578/8|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.835|67.63949281862753|SKU_265
2024-01-30|4967|GNN821/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.29|351.5449347839454|SKU_121
2024-01-30|4967|GNP332/9|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.19|69.65375695193181|SKU_152
2024-01-30|5890|GNT340/3|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.962|181.55085061639204|SKU_323
2024-01-30|4967|GNP332/11|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.195|69.65375695193181|SKU_152
2024-01-30|4967|GNH243/13|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.104|58.94548587159346|SKU_305
2024-01-30|4967|GNX008/13|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|POMPEIA|SP|1.23|185.14992686723258|SKU_118
2024-01-30|4967|GNN821/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.294|351.5449347839454|SKU_121
2024-01-30|4967|GNP329/7|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.555|351.5449347839454|SKU_121
2024-01-30|4967|GNH242/11|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.83|116.90096092489019|SKU_120
2024-01-30|4967|GNH242/19|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.606|116.90096092489019|SKU_120
2024-01-30|8903|GNS579/15|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.942|36.94628781234509|SKU_325
2024-01-30|8903|GNX227/5|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.6|16.343364785659844|SKU_229
2024-01-30|4967|GNP332/12|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.195|69.65375695193181|SKU_152
2024-01-30|4967|GNP332/10|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.2|69.65375695193181|SKU_152
2024-01-30|4967|GNP332/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.202|69.65375695193181|SKU_152
2024-01-30|4967|GNN821/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.303|351.5449347839454|SKU_121
2024-01-30|4967|GNH242/16|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.818|116.90096092489019|SKU_120
2024-01-30|4967|GNH242/13|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.818|116.90096092489019|SKU_120
2024-01-30|4967|GNH242/12|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.82|116.90096092489019|SKU_120
2024-01-30|4967|GNP330/17|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.322|351.5449347839454|SKU_121
2024-01-30|4967|GNP329/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.561|351.5449347839454|SKU_121
2024-01-30|4967|GNP329/2|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.589|351.5449347839454|SKU_121
